history:UCC_Compressor_Data/Element 2 Outlet Temperature_CMP1
01-Jan-15 12:00 AM GMT  to  25-Aug-15 4:09 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"22-Aug-15 9:05:00 PM BST","{ }","{ok}","42.7 °C"
"22-Aug-15 9:10:00 PM BST","{ }","{ok}","57.3 °C"
"22-Aug-15 9:15:00 PM BST","{ }","{ok}","45.2 °C"
"22-Aug-15 9:20:00 PM BST","{ }","{ok}","56.6 °C"
"22-Aug-15 9:25:00 PM BST","{ }","{ok}","38.8 °C"
"22-Aug-15 9:30:00 PM BST","{ }","{ok}","35.7 °C"
"22-Aug-15 9:35:00 PM BST","{ }","{ok}","33.8 °C"
"22-Aug-15 9:40:00 PM BST","{ }","{ok}","33.1 °C"
"22-Aug-15 9:45:00 PM BST","{ }","{ok}","31.8 °C"
"22-Aug-15 9:50:00 PM BST","{ }","{ok}","56.0 °C"
"22-Aug-15 9:55:00 PM BST","{ }","{ok}","36.3 °C"
"22-Aug-15 10:00:00 PM BST","{ }","{ok}","33.8 °C"
"22-Aug-15 10:05:00 PM BST","{ }","{ok}","32.5 °C"
"22-Aug-15 10:10:00 PM BST","{ }","{ok}","51.6 °C"
"22-Aug-15 10:15:00 PM BST","{ }","{ok}","91.0 °C"
"22-Aug-15 10:20:00 PM BST","{ }","{ok}","114.5 °C"
"22-Aug-15 10:25:00 PM BST","{ }","{ok}","56.6 °C"
"22-Aug-15 10:30:00 PM BST","{ }","{ok}","45.2 °C"
"22-Aug-15 10:35:00 PM BST","{ }","{ok}","41.4 °C"
"22-Aug-15 10:40:00 PM BST","{ }","{ok}","38.8 °C"
"22-Aug-15 10:45:00 PM BST","{ }","{ok}","36.9 °C"
"22-Aug-15 10:50:00 PM BST","{ }","{ok}","35.0 °C"
"22-Aug-15 10:55:00 PM BST","{ }","{ok}","33.8 °C"
"22-Aug-15 11:00:00 PM BST","{ }","{ok}","51.6 °C"
"22-Aug-15 11:05:00 PM BST","{ }","{ok}","38.2 °C"
"22-Aug-15 11:10:00 PM BST","{ }","{ok}","35.0 °C"
"22-Aug-15 11:15:00 PM BST","{ }","{ok}","63.0 °C"
"22-Aug-15 11:20:00 PM BST","{ }","{ok}","38.2 °C"
"22-Aug-15 11:25:00 PM BST","{ }","{ok}","35.0 °C"
"22-Aug-15 11:30:00 PM BST","{ }","{ok}","33.1 °C"
"22-Aug-15 11:35:00 PM BST","{ }","{ok}","32.5 °C"
"22-Aug-15 11:40:00 PM BST","{ }","{ok}","31.2 °C"
"22-Aug-15 11:45:00 PM BST","{ }","{ok}","92.9 °C"
"22-Aug-15 11:50:00 PM BST","{ }","{ok}","113.2 °C"
"22-Aug-15 11:55:00 PM BST","{ }","{ok}","101.8 °C"
"23-Aug-15 12:00:00 AM BST","{ }","{ok}","63.6 °C"
"23-Aug-15 12:05:00 AM BST","{ }","{ok}","97.3 °C"
"23-Aug-15 12:10:00 AM BST","{ }","{ok}","51.6 °C"
