history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:30:40 PM BST","{ }","{ok}","265868352.0 s"
"26-Aug-15 12:30:50 PM BST","{ }","{ok}","265868352.0 s"
"26-Aug-15 12:31:00 PM BST","{ }","{ok}","265868368.0 s"
"26-Aug-15 12:31:10 PM BST","{ }","{ok}","265868384.0 s"
"26-Aug-15 12:31:20 PM BST","{ }","{ok}","265868384.0 s"
"26-Aug-15 12:31:30 PM BST","{ }","{ok}","265868400.0 s"
"26-Aug-15 12:31:40 PM BST","{ }","{ok}","265868400.0 s"
"26-Aug-15 12:31:50 PM BST","{ }","{ok}","265868416.0 s"
"26-Aug-15 12:32:00 PM BST","{ }","{ok}","265868432.0 s"
"26-Aug-15 12:32:10 PM BST","{ }","{ok}","265868432.0 s"
"26-Aug-15 12:32:20 PM BST","{ }","{ok}","265868448.0 s"
"26-Aug-15 12:32:30 PM BST","{ }","{ok}","265868464.0 s"
"26-Aug-15 12:32:40 PM BST","{ }","{ok}","265868464.0 s"
"26-Aug-15 12:32:50 PM BST","{ }","{ok}","265868480.0 s"
"26-Aug-15 12:33:00 PM BST","{ }","{ok}","265868480.0 s"
"26-Aug-15 12:33:10 PM BST","{ }","{ok}","265868496.0 s"
"26-Aug-15 12:33:20 PM BST","{ }","{ok}","265868512.0 s"
"26-Aug-15 12:33:30 PM BST","{ }","{ok}","265868512.0 s"
"26-Aug-15 12:33:40 PM BST","{ }","{ok}","265868528.0 s"
"26-Aug-15 12:33:50 PM BST","{ }","{ok}","265868544.0 s"
"26-Aug-15 12:34:00 PM BST","{ }","{ok}","265868544.0 s"
"26-Aug-15 12:34:10 PM BST","{ }","{ok}","265868560.0 s"
"26-Aug-15 12:34:20 PM BST","{ }","{ok}","265868576.0 s"
"26-Aug-15 12:34:30 PM BST","{ }","{ok}","265868576.0 s"
"26-Aug-15 12:34:40 PM BST","{ }","{ok}","265868592.0 s"
"26-Aug-15 12:34:50 PM BST","{ }","{ok}","265868592.0 s"
"26-Aug-15 12:35:00 PM BST","{ }","{ok}","265868608.0 s"
"26-Aug-15 12:35:10 PM BST","{ }","{ok}","265868624.0 s"
"26-Aug-15 12:35:20 PM BST","{ }","{ok}","265868624.0 s"
"26-Aug-15 12:35:30 PM BST","{ }","{ok}","265868640.0 s"
"26-Aug-15 12:35:40 PM BST","{ }","{ok}","265868640.0 s"
"26-Aug-15 12:35:50 PM BST","{ }","{ok}","265868656.0 s"
"26-Aug-15 12:36:00 PM BST","{ }","{ok}","265868672.0 s"
"26-Aug-15 12:36:10 PM BST","{ }","{ok}","265868672.0 s"
"26-Aug-15 12:36:20 PM BST","{ }","{ok}","265868688.0 s"
"26-Aug-15 12:36:30 PM BST","{ }","{ok}","265868704.0 s"
"26-Aug-15 12:36:40 PM BST","{ }","{ok}","265868704.0 s"
"26-Aug-15 12:36:50 PM BST","{ }","{ok}","265868720.0 s"
"26-Aug-15 12:37:00 PM BST","{ }","{ok}","265868720.0 s"
"26-Aug-15 12:37:10 PM BST","{ }","{ok}","265868736.0 s"
"26-Aug-15 12:37:20 PM BST","{ }","{ok}","265868736.0 s"
"26-Aug-15 12:37:30 PM BST","{ }","{ok}","265868752.0 s"
"26-Aug-15 12:37:40 PM BST","{ }","{ok}","265868768.0 s"
"26-Aug-15 12:37:50 PM BST","{ }","{ok}","265868768.0 s"
"26-Aug-15 12:38:00 PM BST","{ }","{ok}","265868784.0 s"
"26-Aug-15 12:38:10 PM BST","{ }","{ok}","265868800.0 s"
"26-Aug-15 12:38:20 PM BST","{ }","{ok}","265868800.0 s"
"26-Aug-15 12:38:30 PM BST","{ }","{ok}","265868816.0 s"
"26-Aug-15 12:38:40 PM BST","{ }","{ok}","265868832.0 s"
"26-Aug-15 12:38:50 PM BST","{ }","{ok}","265868832.0 s"
"26-Aug-15 12:39:00 PM BST","{ }","{ok}","265868848.0 s"
"26-Aug-15 12:39:10 PM BST","{ }","{ok}","265868848.0 s"
"26-Aug-15 12:39:20 PM BST","{ }","{ok}","265868864.0 s"
"26-Aug-15 12:39:30 PM BST","{ }","{ok}","265868880.0 s"
"26-Aug-15 12:39:40 PM BST","{ }","{ok}","265868880.0 s"
"26-Aug-15 12:39:50 PM BST","{ }","{ok}","265868896.0 s"
"26-Aug-15 12:40:00 PM BST","{ }","{ok}","265868912.0 s"
"26-Aug-15 12:40:10 PM BST","{ }","{ok}","265868912.0 s"
"26-Aug-15 12:40:20 PM BST","{ }","{ok}","265868928.0 s"
"26-Aug-15 12:40:30 PM BST","{ }","{ok}","265868928.0 s"
"26-Aug-15 12:40:40 PM BST","{ }","{ok}","265868944.0 s"
