history:UCC_Compressor_Data/Dryer Inlet Temperature_DRYER
01-Jan-15 12:00 AM GMT  to  26-Aug-15 2:44 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"26-Aug-15 12:21:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:22:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:22:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:22:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:22:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:22:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:22:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:23:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:24:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:24:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:24:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:24:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:24:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:24:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:25:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:25:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:25:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:25:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:25:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:25:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:26:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:26:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:26:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:26:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:26:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:26:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:27:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:27:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:27:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:27:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:27:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:27:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:28:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:28:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:28:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:28:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:28:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:28:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:29:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:29:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:29:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:29:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:29:40 PM BST","{ }","{ok}","20.4 °C"
