history:UCC_Compressor_Data/Element 1 Outlet Temperature_COMP2,,,
01-Jan-15 12:00 AM GMT  to  25-Aug-15 3:43 PM BST,,,
,,,
Timestamp,Trend Flags,Status,Value (°C)
23-Aug-15 5:00:00 AM BST,{ },{ok},103.7 °C
23-Aug-15 5:05:00 AM BST,{ },{ok},120.9 °C
23-Aug-15 5:10:00 AM BST,{ },{ok},132.9 °C
23-Aug-15 5:15:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 5:20:00 AM BST,{ },{ok},115.1 °C
23-Aug-15 5:25:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 5:30:00 AM BST,{ },{ok},113.2 °C
23-Aug-15 5:35:00 AM BST,{ },{ok},137.4 °C
23-Aug-15 5:40:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 5:45:00 AM BST,{ },{ok},106.2 °C
23-Aug-15 5:50:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 5:55:00 AM BST,{ },{ok},127.9 °C
23-Aug-15 6:00:00 AM BST,{ },{ok},116.4 °C
23-Aug-15 6:05:00 AM BST,{ },{ok},115.1 °C
23-Aug-15 6:10:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 6:15:00 AM BST,{ },{ok},135.5 °C
23-Aug-15 6:20:00 AM BST,{ },{ok},131.7 °C
23-Aug-15 6:25:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 6:30:00 AM BST,{ },{ok},99.9 °C
23-Aug-15 6:35:00 AM BST,{ },{ok},82.1 °C
23-Aug-15 6:40:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 6:45:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 6:50:00 AM BST,{ },{ok},99.9 °C
23-Aug-15 6:55:00 AM BST,{ },{ok},118.3 °C
23-Aug-15 7:00:00 AM BST,{ },{ok},94.8 °C
23-Aug-15 7:05:00 AM BST,{ },{ok},108.8 °C
23-Aug-15 7:10:00 AM BST,{ },{ok},140.6 °C
23-Aug-15 7:15:00 AM BST,{ },{ok},99.2 °C
23-Aug-15 7:20:00 AM BST,{ },{ok},132.3 °C
23-Aug-15 7:25:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 7:30:00 AM BST,{ },{ok},105.0 °C
23-Aug-15 7:35:00 AM BST,{ },{ok},118.3 °C
23-Aug-15 7:40:00 AM BST,{ },{ok},95.4 °C
23-Aug-15 7:45:00 AM BST,{ },{ok},131.0 °C
23-Aug-15 7:50:00 AM BST,{ },{ok},113.9 °C
23-Aug-15 7:55:00 AM BST,{ },{ok},125.3 °C
23-Aug-15 8:00:00 AM BST,{ },{ok},120.2 °C
23-Aug-15 8:05:00 AM BST,{ },{ok},115.8 °C
23-Aug-15 8:10:00 AM BST,{ },{ok},118.3 °C
23-Aug-15 8:15:00 AM BST,{ },{ok},126.0 °C
23-Aug-15 8:20:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 8:25:00 AM BST,{ },{ok},119.0 °C
23-Aug-15 8:30:00 AM BST,{ },{ok},115.8 °C
23-Aug-15 8:35:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 8:40:00 AM BST,{ },{ok},137.4 °C
23-Aug-15 8:45:00 AM BST,{ },{ok},127.2 °C
23-Aug-15 8:50:00 AM BST,{ },{ok},113.9 °C
23-Aug-15 8:55:00 AM BST,{ },{ok},90.3 °C
