"Timest";"Element2OutletTemp";"Element2InletTemp";"Element 1 OutletTemp";"IntercoolerPressure";"ConverterCabTemp";"Oil Pressure";"Outlet Pressure";"Accumulated Volume";"Module Seconds";"Motor Starts";"Running Seconds";"VSD_1_20";"VSD_20_40";"VSD_40_60";"VSD_60_80";"VSD_80_100";"Inlet Dryer Temperature";"DryerVesselAPressure";"Dryer Vessel Bpressure";"I1";"I2";"I3";"KW";"KVA";"KVAR";"PF";"AV_VOLTS";"In";"V1";"V2";"V3";"Hz";"Delta Accumulated Volume";"Delta Module Seconds";"Delta Motor Starts";"Delta Running Seconds";"Delta VSD_1_20";"Delta VSD_20_40";"Delta VSD_40_60";"Delta VSD_60_80";"Delta VSD_80_100"
1.44059447E12;64.9;22.9;100.5;2527.0;27.4;3127.0;7007.0;3508000.0;3.05445792E8;556367.0;1.31932944E8;3006848.0;1.28659536E8;258733.0;7929.0;0.0;20.4;7173.0;7173.0;45.8;27.9;44.6;20.18;27.64;18.89;0.73;404.38;13.2;233.0;232.0;235.4;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059448E12;89.1;21.7;120.9;2571.0;27.4;3127.0;7277.0;3508000.0;3.05445792E8;556367.0;1.3193296E8;3006848.0;1.28659552E8;258733.0;7929.0;0.0;21.0;7401.0;7401.0;47.6;28.8;43.5;20.49;27.97;19.04;0.73;403.8;12.6;232.6;231.9;234.9;49.9;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059449E12;99.9;21.7;131.7;1671.0;27.4;3127.0;7526.0;3508000.0;3.05445824E8;556367.0;1.31932968E8;3006848.0;1.2865956E8;258733.0;7929.0;0.0;21.0;7567.0;7546.0;39.0;21.8;34.6;15.96;22.28;15.54;0.72;404.26;11.9;232.8;232.2;235.2;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405945E12;81.4;20.4;134.9;-100.0;27.4;3127.0;7484.0;3508000.0;3.05445824E8;556367.0;1.31932976E8;3006848.0;1.28659568E8;258733.0;7929.0;0.0;21.0;7526.0;7505.0;22.1;9.8;21.1;8.14;12.41;9.37;0.66;405.18;10.3;233.5;232.5;235.8;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059451E12;70.6;20.4;128.5;-78.0;27.4;3127.0;7463.0;3508000.0;3.05445824E8;556367.0;1.31932992E8;3006848.0;1.28659576E8;258733.0;7929.0;0.0;21.0;7463.0;7443.0;22.1;9.8;21.1;8.13;12.42;9.39;0.65;405.53;10.2;233.5;232.9;236.0;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059452E12;67.5;20.4;124.0;-100.0;27.4;3127.0;7380.0;3508000.0;3.05445856E8;556367.0;1.31933E8;3006848.0;1.28659584E8;258733.0;7929.0;0.0;21.0;7380.0;7380.0;22.1;9.7;21.0;8.14;12.38;9.32;0.66;405.59;10.1;233.7;232.9;235.9;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059453E12;63.6;21.0;122.1;-85.0;27.4;3120.0;7339.0;3508000.0;3.05445856E8;556367.0;1.31933008E8;3006848.0;1.286596E8;258733.0;7929.0;0.0;21.0;7318.0;7298.0;22.3;10.0;20.3;8.14;12.32;9.25;0.66;405.42;9.6;233.6;232.8;235.8;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059454E12;62.4;21.0;120.2;-93.0;27.4;3120.0;7256.0;3508000.0;3.05445856E8;556367.0;1.31933024E8;3006848.0;1.28659608E8;258733.0;7929.0;0.0;20.4;7235.0;7235.0;23.0;10.0;19.0;8.12;12.18;9.07;0.67;405.36;8.9;233.3;233.1;235.7;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059455E12;61.1;21.0;119.0;-93.0;27.4;3112.0;7194.0;3508000.0;3.05445888E8;556367.0;1.31933032E8;3006848.0;1.28659616E8;258733.0;7929.0;0.0;21.0;7173.0;7173.0;22.3;9.7;20.6;8.16;12.32;9.23;0.66;405.24;10.0;233.4;232.8;235.7;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059456E12;60.5;21.0;118.3;-85.0;27.4;3112.0;7132.0;3508000.0;3.05445888E8;556367.0;1.3193304E8;3006848.0;1.28659632E8;258733.0;7929.0;0.0;20.4;7111.0;7111.0;22.5;9.6;20.6;8.15;12.34;9.26;0.66;405.01;10.1;233.3;232.6;235.6;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059457E12;59.8;20.4;117.7;-93.0;27.4;3112.0;7070.0;3508000.0;3.05445888E8;556367.0;1.31933048E8;3006848.0;1.2865964E8;258733.0;7929.0;0.0;20.4;7049.0;7049.0;22.2;9.7;21.2;8.2;12.43;9.34;0.66;405.01;10.3;233.3;232.6;235.6;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059458E12;63.6;22.3;116.4;2380.0;27.4;3120.0;7007.0;3508000.0;3.0544592E8;556367.0;1.31933056E8;3006848.0;1.28659648E8;258733.0;7929.0;0.0;21.0;7111.0;7111.0;43.6;24.7;40.7;18.45;25.45;17.53;0.72;404.09;13.0;232.9;231.9;235.1;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059459E12;89.1;22.3;126.0;2512.0;27.4;3120.0;7215.0;3508000.0;3.0544592E8;556367.0;1.31933072E8;3006848.0;1.28659664E8;258733.0;7929.0;0.0;21.0;7318.0;7318.0;47.2;29.3;42.5;20.35;27.82;18.98;0.73;404.84;12.0;233.1;232.7;235.4;49.9;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.4405946E12;100.5;22.3;134.9;2556.0;27.4;3120.0;7422.0;3508000.0;3.0544592E8;556367.0;1.3193308E8;3006848.0;1.28659672E8;258733.0;7929.0;0.0;21.0;7505.0;7505.0;47.0;28.9;42.0;20.15;27.57;18.81;0.73;404.84;12.1;233.1;232.7;235.4;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059461E12;94.2;19.8;139.9;-63.0;27.4;3120.0;7505.0;3508000.0;3.05445952E8;556367.0;1.31933088E8;3006848.0;1.2865968E8;258733.0;7929.0;0.0;21.0;7505.0;7505.0;25.0;11.7;22.6;9.32;13.91;10.33;0.67;406.11;10.2;233.7;233.3;236.4;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059462E12;78.3;20.4;136.1;-85.0;28.0;3120.0;7422.0;3508000.0;3.05445952E8;556367.0;1.31933104E8;3006848.0;1.28659688E8;258733.0;7929.0;0.0;21.0;7443.0;7422.0;22.2;9.9;20.4;8.1;12.32;9.28;0.66;406.05;9.6;233.6;233.3;236.4;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059463E12;73.2;21.0;132.3;-85.0;28.0;3127.0;7380.0;3508000.0;3.05445952E8;556367.0;1.31933112E8;3006848.0;1.28659696E8;258733.0;7929.0;0.0;21.0;7339.0;7318.0;22.5;10.5;19.0;8.03;12.2;9.18;0.66;406.28;8.5;233.5;233.9;236.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059464E12;68.1;21.0;127.2;-78.0;27.4;3120.0;7277.0;3508000.0;3.05445984E8;556367.0;1.3193312E8;3006848.0;1.28659704E8;258733.0;7929.0;0.0;21.0;7256.0;7235.0;22.5;10.0;20.1;8.09;12.35;9.33;0.66;406.34;9.5;233.7;233.6;236.5;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059465E12;64.9;21.0;124.7;-85.0;27.4;3112.0;7194.0;3508000.0;3.05445984E8;556367.0;1.31933128E8;3006848.0;1.2865972E8;258733.0;7929.0;0.0;21.0;7173.0;7152.0;22.9;10.4;18.2;8.04;12.08;9.02;0.67;406.22;8.1;233.6;233.8;236.2;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059466E12;63.6;21.7;122.1;-85.0;28.0;3112.0;7090.0;3508000.0;3.05445984E8;556367.0;1.31933136E8;3006848.0;1.28659728E8;258733.0;7929.0;0.0;21.0;7090.0;7070.0;23.1;10.2;18.5;8.05;12.13;9.08;0.66;405.59;8.4;233.3;233.4;235.8;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059467E12;62.4;21.7;121.5;-85.0;28.0;3112.0;7028.0;3508000.0;3.05445984E8;556367.0;1.31933152E8;3006848.0;1.28659736E8;258733.0;7929.0;0.0;21.0;7007.0;7007.0;27.2;14.9;21.9;10.2;14.95;10.93;0.68;404.55;8.7;232.7;232.9;235.1;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059468E12;83.4;22.3;124.7;2541.0;27.4;3149.0;7070.0;3508000.0;3.05446016E8;556367.0;1.3193316E8;3006848.0;1.28659752E8;258733.0;7929.0;0.0;21.0;7152.0;7152.0;47.0;29.8;41.6;20.16;27.59;18.83;0.73;403.45;11.7;232.3;231.9;234.6;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059469E12;99.2;21.7;134.2;2527.0;28.0;3120.0;7235.0;3508000.0;3.05446016E8;556367.0;1.31933168E8;3006848.0;1.2865976E8;258733.0;7929.0;0.0;21.0;7318.0;7298.0;47.4;28.2;43.3;20.3;27.72;18.88;0.73;403.63;12.9;232.5;231.8;234.8;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405947E12;105.6;21.7;139.3;2556.0;27.4;3120.0;7380.0;3508000.0;3.05446016E8;556367.0;1.31933184E8;3006848.0;1.28659768E8;258733.0;7929.0;0.0;21.0;7443.0;7443.0;47.6;29.2;42.9;20.42;27.92;19.03;0.73;403.74;12.3;232.5;231.9;234.9;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059471E12;108.2;22.3;140.6;917.0;28.0;3120.0;7505.0;3508000.0;3.05446048E8;556367.0;1.31933192E8;3006848.0;1.28659776E8;258733.0;7929.0;0.0;21.0;7505.0;7484.0;39.7;22.4;37.6;16.72;23.29;16.21;0.72;404.26;13.0;232.8;232.0;235.4;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059472E12;98.6;20.4;144.4;-78.0;27.4;3120.0;7443.0;3508000.0;3.05446048E8;556367.0;1.319332E8;3006848.0;1.28659784E8;258733.0;7929.0;0.0;21.0;7360.0;7339.0;20.9;9.5;22.7;8.25;12.43;9.3;0.66;404.9;11.5;233.6;232.4;235.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059473E12;82.7;21.0;139.3;-78.0;28.0;3134.0;7318.0;3508000.0;3.05446048E8;556367.0;1.31933216E8;3006848.0;1.286598E8;258733.0;7929.0;0.0;21.0;7256.0;7235.0;20.9;9.8;22.2;8.24;12.38;9.24;0.67;404.72;10.7;233.6;232.2;235.2;49.9;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059474E12;74.5;21.0;132.3;-85.0;28.0;3105.0;7194.0;3508000.0;3.0544608E8;556367.0;1.31933224E8;3006848.0;1.28659808E8;258733.0;7929.0;0.0;21.0;7132.0;7111.0;22.6;9.9;20.4;8.2;12.37;9.26;0.66;404.72;9.7;233.0;232.6;235.4;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059475E12;70.6;21.7;128.5;-85.0;28.0;3105.0;7049.0;3508000.0;3.0544608E8;556367.0;1.31933224E8;3006848.0;1.28659816E8;258733.0;7929.0;0.0;21.0;7007.0;7007.0;30.0;16.0;30.2;12.41;17.8;12.75;0.7;403.97;12.1;233.2;231.6;234.9;49.9;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059476E12;82.1;22.9;126.6;2461.0;28.0;3098.0;7007.0;3508000.0;3.0544608E8;556367.0;1.3193324E8;3006848.0;1.28659832E8;258733.0;7929.0;0.0;21.0;7132.0;7132.0;47.4;28.4;44.0;20.39;27.91;19.05;0.73;403.16;13.0;232.4;231.4;234.5;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059477E12;99.2;22.3;134.9;2476.0;28.0;3112.0;7173.0;3508000.0;3.0544608E8;556367.0;1.3193324E8;3006848.0;1.2865984E8;258733.0;7929.0;0.0;21.0;7277.0;7277.0;47.2;28.2;43.0;20.23;27.6;18.78;0.73;403.51;12.7;232.6;231.6;234.7;49.9;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059478E12;107.5;22.3;139.9;2520.0;28.0;3112.0;7339.0;3508000.0;3.05446112E8;556367.0;1.31933256E8;3006848.0;1.28659848E8;258733.0;7929.0;0.0;21.7;7422.0;7422.0;46.8;28.2;44.7;20.4;27.92;19.07;0.73;403.68;13.2;232.7;231.5;235.0;49.9;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059479E12;112.0;22.3;143.1;2549.0;28.0;3112.0;7505.0;3508000.0;3.05446112E8;556367.0;1.31933264E8;3006848.0;1.28659864E8;258733.0;7929.0;0.0;21.0;7526.0;7505.0;46.2;28.4;45.6;20.54;28.06;19.12;0.73;403.91;13.1;233.0;231.5;235.1;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.4405948E12;93.5;20.4;145.0;-85.0;28.0;3112.0;7422.0;3508000.0;3.05446112E8;556367.0;1.3193328E8;3006848.0;1.28659864E8;258733.0;7929.0;0.0;21.0;7401.0;7380.0;20.3;9.6;23.1;8.23;12.41;9.29;0.66;404.9;11.5;233.9;232.3;235.1;49.9;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.44059481E12;80.2;21.7;138.0;-100.0;28.0;3193.0;7277.0;3508000.0;3.05446144E8;556367.0;1.31933288E8;3006848.0;1.2865988E8;258733.0;7929.0;0.0;21.0;7256.0;7256.0;21.7;9.6;21.4;8.18;12.33;9.23;0.66;404.72;10.4;233.4;232.3;235.3;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059482E12;76.4;21.7;135.5;-85.0;28.0;3098.0;7194.0;3508000.0;3.05446144E8;556367.0;1.31933296E8;3006848.0;1.28659888E8;258733.0;7929.0;0.0;21.0;7132.0;7090.0;21.6;9.5;22.2;8.19;12.47;9.41;0.66;404.72;11.0;233.4;232.3;235.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059483E12;71.9;21.7;131.0;-78.0;28.0;3098.0;7049.0;3508000.0;3.05446144E8;556367.0;1.31933304E8;3006848.0;1.28659896E8;258733.0;7929.0;0.0;21.0;6987.0;6987.0;22.4;9.7;22.3;8.45;12.73;9.52;0.66;404.84;11.1;233.3;232.4;235.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059484E12;82.7;22.9;127.9;2410.0;28.0;3098.0;7007.0;3508000.0;3.05446176E8;556367.0;1.3193332E8;3006848.0;1.28659912E8;258733.0;7929.0;0.0;21.0;7132.0;7132.0;44.8;28.0;45.3;20.03;27.56;18.92;0.73;403.68;13.3;232.9;231.3;235.0;49.9;0.0;32.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059485E12;101.2;22.3;136.1;2490.0;28.0;3105.0;7173.0;3508000.0;3.05446176E8;556367.0;1.3193332E8;3006848.0;1.2865992E8;258733.0;7929.0;0.0;21.0;7298.0;7277.0;45.9;27.5;44.8;20.14;27.56;18.82;0.73;403.51;13.5;232.6;231.4;234.9;50.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059486E12;108.8;22.3;141.2;2505.0;28.0;3105.0;7318.0;3508000.0;3.05446176E8;556367.0;1.31933336E8;3006848.0;1.28659928E8;258733.0;7929.0;0.0;21.0;7422.0;7422.0;43.9;29.8;46.8;20.47;28.13;19.3;0.73;403.91;12.8;233.1;231.4;235.1;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059487E12;113.2;22.3;143.8;2541.0;28.0;3105.0;7484.0;3508000.0;3.05446208E8;556367.0;1.31933344E8;3006848.0;1.28659944E8;258733.0;7929.0;0.0;21.0;7526.0;7505.0;38.0;22.6;39.3;16.73;23.33;16.26;0.72;403.97;13.1;233.2;231.5;235.0;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059488E12;95.4;21.0;146.3;-100.0;28.0;3105.0;7401.0;3508000.0;3.05446208E8;556367.0;1.31933352E8;3006848.0;1.28659952E8;258733.0;7929.0;0.0;21.0;7380.0;7360.0;21.8;9.5;22.5;8.35;12.59;9.42;0.66;404.61;11.4;233.4;232.2;235.2;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059489E12;82.1;21.7;139.9;-85.0;28.0;3105.0;7277.0;3508000.0;3.05446208E8;556367.0;1.31933368E8;3006848.0;1.2865996E8;258733.0;7929.0;0.0;21.0;7256.0;7298.0;22.0;8.3;22.9;8.23;12.45;9.34;0.66;404.66;12.6;233.6;232.1;235.2;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.4405949E12;78.3;21.7;136.8;-85.0;28.0;3098.0;7152.0;3508000.0;3.0544624E8;556367.0;1.31933376E8;3006848.0;1.28659968E8;258733.0;7929.0;0.0;21.0;7152.0;7173.0;21.4;9.5;22.3;8.21;12.45;9.36;0.66;404.72;11.1;233.7;232.1;235.2;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059491E12;73.2;21.7;132.3;-85.0;28.7;3098.0;7090.0;3508000.0;3.0544624E8;556367.0;1.31933384E8;3006848.0;1.28659976E8;258733.0;7929.0;0.0;21.0;7090.0;7090.0;20.3;9.5;23.8;8.25;12.55;9.46;0.66;404.84;12.1;234.0;232.1;235.1;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059492E12;70.6;21.7;129.1;-78.0;28.0;3134.0;7007.0;3508000.0;3.0544624E8;556367.0;1.319334E8;3006848.0;1.28659992E8;258733.0;7929.0;0.0;21.0;7028.0;7028.0;32.5;18.2;35.3;14.1;20.1;14.32;0.7;404.15;13.5;233.3;231.5;235.2;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059493E12;92.3;22.9;130.4;2498.0;28.0;3098.0;7132.0;3508000.0;3.05446272E8;556367.0;1.31933408E8;3006848.0;1.2866E8;258733.0;7929.0;0.0;21.0;7194.0;7194.0;42.3;30.7;47.7;20.36;28.18;19.48;0.72;403.86;13.0;233.2;231.2;235.1;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059494E12;105.6;22.3;138.7;2512.0;28.7;3434.0;7339.0;3508000.0;3.05446272E8;556367.0;1.31933416E8;3006848.0;1.28660008E8;258733.0;7929.0;0.0;21.0;7380.0;7360.0;43.9;29.4;47.2;20.39;28.12;19.36;0.73;403.68;13.4;232.9;231.2;235.1;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059495E12;112.0;21.7;143.1;1583.0;28.0;3515.0;7526.0;3508000.0;3.05446272E8;556367.0;1.31933424E8;3006848.0;1.28660024E8;258733.0;7929.0;0.0;21.0;7546.0;7546.0;36.6;24.0;40.8;16.91;23.68;16.57;0.71;403.91;13.2;233.2;231.4;235.0;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059496E12;92.9;21.0;145.0;-85.0;28.7;3383.0;7152.0;3508000.0;3.05446272E8;556367.0;1.31933432E8;3006848.0;1.28660032E8;258733.0;7929.0;0.0;21.7;7173.0;560.0;20.2;9.7;23.7;8.25;12.53;9.44;0.66;404.38;11.8;233.7;231.9;234.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059497E12;95.4;22.9;138.0;2205.0;28.0;3171.0;6862.0;3508000.0;3.05446304E8;556367.0;1.31933448E8;3006848.0;1.2866004E8;258733.0;7929.0;0.0;21.0;6841.0;477.0;49.5;35.0;53.3;23.73;32.14;21.67;0.74;403.51;12.9;232.8;231.1;235.0;49.9;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059498E12;114.5;22.3;139.3;2132.0;28.7;3112.0;6966.0;3508000.0;3.05446304E8;556367.0;1.31933456E8;3006848.0;1.2866004E8;258738.0;7929.0;0.0;21.0;6904.0;477.0;63.5;49.5;67.1;31.97;41.92;27.12;0.76;402.88;10.8;232.6;230.7;234.5;49.9;0.0;0.0;0.0;8.0;0.0;0.0;5.0;0.0;0.0
1.44059499E12;118.3;22.3;139.9;2146.0;28.7;3215.0;7049.0;3508000.0;3.05446304E8;556367.0;1.31933472E8;3006848.0;1.2866004E8;258749.0;7929.0;0.0;21.0;7007.0;477.0;56.7;48.4;63.0;29.51;39.3;25.95;0.75;404.61;10.4;233.5;231.8;235.5;49.9;0.0;0.0;0.0;16.0;0.0;0.0;11.0;0.0;0.0
1.440595E12;121.5;22.3;141.9;2190.0;28.7;3390.0;7070.0;3508000.0;3.05446336E8;556367.0;1.3193348E8;3006848.0;1.2866004E8;258760.0;7929.0;0.0;21.0;7049.0;498.0;53.8;43.7;60.0;27.57;36.88;24.5;0.75;405.24;11.4;233.9;232.1;235.9;49.9;0.0;32.0;0.0;8.0;0.0;0.0;11.0;0.0;0.0
1.44059501E12;120.9;22.3;144.4;2307.0;28.7;3332.0;7028.0;3508000.0;3.05446336E8;556367.0;1.3193348E8;3006848.0;1.2866004E8;258765.0;7929.0;0.0;21.0;7007.0;477.0;49.9;37.5;54.8;24.63;33.37;22.52;0.74;406.11;12.3;234.4;232.6;236.4;49.9;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
1.44059502E12;120.9;22.9;145.0;2263.0;28.7;3317.0;6987.0;3508000.0;3.05446336E8;556367.0;1.31933496E8;3006848.0;1.28660056E8;258765.0;7929.0;0.0;21.0;6945.0;477.0;50.4;42.3;57.9;26.06;35.17;23.62;0.74;404.15;11.3;233.2;231.5;235.3;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059503E12;120.9;22.9;145.7;2220.0;28.7;3200.0;6966.0;3508000.0;3.05446368E8;556367.0;1.31933504E8;3006848.0;1.28660064E8;258765.0;7929.0;0.0;21.0;6945.0;477.0;51.1;45.6;59.3;27.06;36.39;24.33;0.74;403.74;10.2;233.0;231.2;235.1;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059504E12;122.1;22.9;145.7;2198.0;28.7;3083.0;7007.0;3508000.0;3.05446368E8;556367.0;1.3193352E8;3006848.0;1.28660064E8;258775.0;7929.0;0.0;21.0;6966.0;477.0;52.2;49.8;60.6;28.36;37.91;25.16;0.75;403.63;8.8;232.8;231.3;235.0;49.9;0.0;0.0;0.0;16.0;0.0;0.0;10.0;0.0;0.0
1.44059505E12;123.4;22.9;145.7;2212.0;28.7;3112.0;7028.0;3508000.0;3.05446368E8;556367.0;1.31933528E8;3006848.0;1.28660064E8;258786.0;7929.0;0.0;21.0;6987.0;477.0;51.6;49.5;59.6;27.99;37.48;24.92;0.75;403.74;8.5;232.8;231.4;235.1;50.0;0.0;0.0;0.0;8.0;0.0;0.0;11.0;0.0;0.0
1.44059506E12;123.4;23.6;145.7;2227.0;28.7;3280.0;7028.0;3508000.0;3.054464E8;556367.0;1.31933536E8;3006848.0;1.28660064E8;258791.0;7929.0;0.0;21.0;7007.0;477.0;50.2;48.1;58.3;27.17;36.53;24.42;0.74;403.8;8.6;232.9;231.4;235.1;49.9;0.0;32.0;0.0;8.0;0.0;0.0;5.0;0.0;0.0
1.44059507E12;123.4;23.6;146.9;2278.0;28.7;3222.0;7028.0;3508000.0;3.054464E8;556367.0;1.31933552E8;3006848.0;1.28660072E8;258798.0;7929.0;0.0;21.0;6987.0;498.0;48.9;47.4;55.8;26.34;35.57;23.9;0.74;404.84;8.0;233.3;232.0;235.9;49.9;0.0;0.0;0.0;16.0;0.0;8.0;7.0;0.0;0.0
1.44059508E12;122.8;23.6;147.6;2256.0;28.7;3105.0;7007.0;3508000.0;3.054464E8;556367.0;1.31933552E8;3006848.0;1.2866008E8;258798.0;7929.0;0.0;21.0;6966.0;477.0;50.1;48.6;57.2;27.06;36.45;24.42;0.74;404.72;8.1;233.3;231.9;235.8;50.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059509E12;123.4;23.6;147.6;2205.0;28.7;2973.0;7007.0;3508000.0;3.054464E8;556367.0;1.31933568E8;3006848.0;1.28660088E8;258805.0;7929.0;0.0;21.0;6966.0;477.0;51.4;50.0;58.0;27.75;37.25;24.85;0.75;404.55;7.8;233.2;231.8;235.7;49.9;0.0;0.0;0.0;16.0;0.0;8.0;7.0;0.0;0.0
1.4405951E12;124.0;23.6;147.6;2227.0;28.7;2980.0;7028.0;3508000.0;3.05446432E8;556367.0;1.31933576E8;3006848.0;1.28660088E8;258816.0;7929.0;0.0;21.0;6987.0;1140.0;50.9;49.1;58.0;27.4;36.94;24.77;0.74;404.72;8.2;233.3;231.8;235.9;50.0;0.0;32.0;0.0;8.0;0.0;0.0;11.0;0.0;0.0
1.44059511E12;124.7;23.6;148.2;2271.0;29.3;2988.0;7028.0;3508000.0;3.05446432E8;556367.0;1.31933584E8;3006848.0;1.28660088E8;258822.0;7929.0;0.0;21.0;7028.0;6385.0;49.8;48.0;54.5;26.41;35.61;23.88;0.74;404.78;7.2;233.3;232.0;235.8;49.9;0.0;0.0;0.0;8.0;0.0;0.0;6.0;0.0;0.0
1.44059512E12;124.7;24.2;148.8;2512.0;29.3;2988.0;7277.0;3508000.0;3.05446432E8;556367.0;1.319336E8;3006848.0;1.28660096E8;258824.0;7929.0;0.0;21.0;7277.0;7235.0;41.3;38.9;44.7;21.07;29.23;20.26;0.72;405.18;6.3;233.6;232.2;236.0;50.0;0.0;0.0;0.0;16.0;0.0;8.0;2.0;0.0;0.0
1.44059513E12;124.7;23.6;149.5;2534.0;28.7;2995.0;7380.0;3508000.0;3.05446464E8;556367.0;1.31933608E8;3006848.0;1.28660104E8;258824.0;7929.0;0.0;21.0;7484.0;7463.0;42.7;37.4;43.5;20.81;28.93;20.09;0.72;405.24;6.1;233.7;232.4;235.8;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059514E12;124.7;22.9;150.2;-5.0;28.7;2995.0;7505.0;3508000.0;3.05446464E8;556367.0;1.31933616E8;3006848.0;1.28660112E8;258824.0;7929.0;0.0;21.0;7526.0;7484.0;17.6;14.0;22.6;8.31;12.74;9.65;0.65;406.45;8.3;234.6;232.6;236.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059515E12;105.6;22.3;152.9;-71.0;29.3;2995.0;7422.0;3508000.0;3.05446464E8;556367.0;1.31933632E8;3006848.0;1.28660128E8;258824.0;7929.0;0.0;21.0;7443.0;7422.0;18.5;14.0;21.4;8.13;12.66;9.71;0.64;406.45;6.7;234.4;232.8;236.8;49.9;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
